step,fast_slow_gap,fast_wins,state_pseudo_count,state_familiarity_weight,familiarity_ready,familiarity_warmup_remaining,block_completed,block_valid,block_win_rate,block_familiarity,block_weight_sum,q_short,q_long,rate_gap,detector_armed,regime_change,positive_streak,initial_stabilization_streak,rearm_streak,initial_arming_complete,rate_warmup_remaining,initial_warmup_remaining,log_p_fast,log_p_slow,fast_mean_total_var,slow_mean_total_var,fast_mean_epistemic_var,slow_mean_epistemic_var,predictor_nll
79700,-1.17067814,0,663,1.00000000,1,0,0,0,nan,nan,nan,0.18765920,0.45403643,-0.26637723,1,0,0,0,0,1,0,0,-8.46667767,-7.29599953,6.13586187,5.89889669,0.05434000,0.05131932,8.62847090
79799,-2.26393342,0,857,1.00000000,1,0,1,1,0.16000001,0.99999995,99.99999520,0.18212737,0.45109607,-0.26896870,1,0,0,0,0,1,0,0,-4.52063942,-2.25670600,7.27461481,6.39126205,0.05018500,0.05716957,5.56816411
79800,-0.90500998,0,298,1.00000000,1,0,0,0,nan,nan,nan,0.18212737,0.45109607,-0.26896870,1,0,0,0,0,1,0,0,-2.11898303,-1.21397305,13.33020401,12.64030933,0.04638225,0.05493172,3.37932796
79899,-1.75021076,0,821,1.00000000,1,0,1,1,0.19900972,0.99857556,99.85755588,0.18550384,0.44857521,-0.26307137,1,0,0,0,0,1,0,0,-2.71828699,-0.96807623,7.63791084,6.98278332,0.09897874,0.08012950,3.59022339
79900,-0.38909245,0,390,1.00000000,1,0,0,0,nan,nan,nan,0.18550384,0.44857521,-0.26307137,1,0,0,0,0,1,0,0,-5.74789238,-5.35879993,12.44874001,12.91807365,0.28752100,0.29987416,6.40639544
79999,-0.61705804,0,452,1.00000000,1,0,1,1,0.33999920,0.99999657,99.99965675,0.21640291,0.44748945,-0.23108654,1,0,0,0,0,1,0,0,-4.14665461,-3.52959657,9.67883110,9.73814106,0.08903991,0.09068661,4.02493954
80000,-0.04413223,0,716,1.00000000,1,0,0,0,nan,nan,nan,0.21640291,0.44748945,-0.23108654,1,0,0,0,0,1,0,0,-37.18607712,-37.14194489,1.89781821,1.90442908,0.02434154,0.02402848,37.87465820
80099,0.00380325,1,374,1.00000000,1,0,1,1,0.43851495,0.99735466,99.73546629,0.26082532,0.44739970,-0.18657438,1,0,0,0,0,1,0,0,-3.54838538,-3.55218863,14.60984135,14.32841015,0.25987488,0.26807344,4.10746368
80100,-1.44082451,0,807,1.00000000,1,0,0,0,nan,nan,nan,0.26082532,0.44739970,-0.18657438,1,0,0,0,0,1,0,0,-2.14572930,-0.70490479,5.86570311,5.37892485,0.03984802,0.04969899,0.26215899
80199,-1.86106801,0,446,1.00000000,1,0,1,1,0.15007974,0.99946865,99.94686497,0.23867620,0.44442650,-0.20575030,1,0,0,0,0,1,0,0,-4.15847397,-2.29740596,4.54732609,4.40629578,0.06943344,0.06462356,5.46393335
80200,-0.19980979,0,664,1.00000000,1,0,0,0,nan,nan,nan,0.23867620,0.44442650,-0.20575030,1,0,0,0,0,1,0,0,-2.33927679,-2.13946700,10.68688774,10.74777889,0.08008221,0.07889392,nan
80299,-2.18901920,0,808,1.00000000,1,0,1,1,0.20000045,0.99999777,99.99977715,0.23094105,0.44198224,-0.21104119,1,0,0,0,0,1,0,0,-6.43191099,-4.24289179,7.08823204,6.96806765,0.02838076,0.02817355,6.65211121
80300,-0.40644467,0,959,1.00000000,1,0,0,0,nan,nan,nan,0.23094105,0.44198224,-0.21104119,1,0,0,0,0,1,0,0,-0.97542906,-0.56898439,9.80137444,9.82351017,0.05299406,0.04359229,1.61891362
80399,-0.27633190,0,376,1.00000000,1,0,1,1,0.18049753,0.99724359,99.72435892,0.22085235,0.43936739,-0.21851505,1,0,0,0,0,1,0,0,-5.33063078,-5.05429888,10.63208389,11.59088993,0.14550906,0.13227403,6.84340890
80400,-1.16513443,0,761,1.00000000,1,0,0,0,nan,nan,nan,0.22085235,0.43936739,-0.21851505,1,0,0,0,0,1,0,0,-4.26844835,-3.10331392,5.31752586,5.48770237,0.04284933,0.03827825,5.34399647
80499,-0.32977700,0,707,1.00000000,1,0,1,1,0.23042994,0.99812765,99.81276460,0.22276786,0.43727802,-0.21451015,1,0,0,0,0,1,0,0,0.15825737,0.48803437,6.07644272,5.96415043,0.08674356,0.06517858,0.72595215
80500,0.84057808,1,365,1.00000000,1,0,0,0,nan,nan,nan,0.22276786,0.43727802,-0.21451015,1,0,0,0,0,1,0,0,-5.57412767,-6.41470575,12.52280807,13.23402023,0.24443378,0.21984692,5.63706994
80599,0.21444321,1,790,1.00000000,1,0,1,1,0.39029034,0.99925609,99.92560875,0.25627236,0.43680814,-0.18053578,1,0,0,0,0,1,0,0,-4.70540810,-4.91985130,8.04478931,7.72190428,0.06825615,0.06666737,6.40115261
80600,0.37613869,1,328,1.00000000,1,0,0,0,nan,nan,nan,0.25627236,0.43680814,-0.18053578,1,0,0,0,0,1,0,0,-6.82880688,-7.20494556,9.41236973,9.56842422,0.02803468,0.02663664,7.51267195
80699,0.08911717,1,969,1.00000000,1,0,1,1,0.41014471,0.99963738,99.96373833,0.28704683,0.43654151,-0.14949468,1,0,0,0,0,1,0,0,0.81452692,0.72540975,9.44323635,9.79579830,0.03060291,0.03194294,-0.42037976
80700,0.41254044,1,834,1.00000000,1,0,0,0,nan,nan,nan,0.28704683,0.43654151,-0.14949468,1,0,0,0,0,1,0,0,-3.80045557,-4.21299601,6.12214661,6.02750063,0.02624422,0.03063637,4.61756492
80799,-1.52261949,0,263,1.00000000,1,0,1,1,0.35005255,0.99984989,99.98498873,0.29964797,0.43567662,-0.13602864,1,0,0,0,0,1,0,0,-2.89972901,-1.37710953,7.74385643,7.38154936,0.06795505,0.08172458,4.19677126
80800,-0.08377934,0,429,1.00000000,1,0,0,0,nan,nan,nan,0.29964797,0.43567662,-0.13602864,1,0,0,0,0,1,0,0,-4.42708492,-4.34330559,7.28489351,6.76763344,0.08983225,0.08147570,5.36146951
80899,1.71591258,1,534,1.00000000,1,0,1,1,0.47042593,0.99871098,99.87109774,0.33380357,0.43602411,-0.10222055,1,0,0,0,0,1,0,0,-2.88508821,-4.60100079,7.30203247,6.53955269,0.05825312,0.06145380,7.27815533
80900,-0.41779613,0,461,1.00000000,1,0,0,0,nan,nan,nan,0.33380357,0.43602411,-0.10222055,1,0,0,0,0,1,0,0,-5.16939068,-4.75159454,11.77313709,12.11885738,0.22337110,0.16832146,5.43989038
80999,-0.74758792,0,712,1.00000000,1,0,1,1,0.41985632,0.99975192,99.97519184,0.35101412,0.43586243,-0.08484832,1,0,0,0,0,1,0,0,-2.02201819,-1.27443027,6.68520164,6.06508446,0.06993093,0.06483871,3.42917768
81000,0.01280212,1,721,1.00000000,1,0,0,0,nan,nan,nan,0.35101412,0.43586243,-0.08484832,1,0,0,0,0,1,0,0,-23.67662811,-23.68943024,2.16033745,2.16482830,0.03318383,0.02990799,23.83502579
81099,-1.36944199,0,378,1.00000000,1,0,1,1,0.40667503,0.99436756,99.43675569,0.36214630,0.43557056,-0.07342426,1,0,0,0,0,1,0,0,-8.05809784,-6.68865585,9.60279369,9.51920319,0.06287353,0.04964572,9.12391448
81100,-1.57131886,0,419,1.00000000,1,0,0,0,nan,nan,nan,0.36214630,0.43557056,-0.07342426,1,0,0,0,0,1,0,0,-2.69363213,-1.12231326,6.65244055,6.16994667,0.05549612,0.03641072,3.78246588
81199,-0.77515364,0,806,1.00000000,1,0,1,1,0.12998853,0.99997887,99.99788675,0.31571475,0.43251474,-0.11679999,1,0,0,0,0,1,0,0,-5.81280041,-5.03764677,6.79217196,6.08296585,0.03633846,0.03952210,6.23837757
81200,-0.45033956,0,625,1.00000000,1,0,0,0,nan,nan,nan,0.31571475,0.43251474,-0.11679999,1,0,0,0,0,1,0,0,-2.01309824,-1.56275868,11.23907089,10.90286064,0.10823116,0.09322962,3.40727592
81299,-1.55879641,0,483,1.00000000,1,0,1,1,0.32007251,0.99975231,99.97523091,0.31658630,0.43139032,-0.11480402,1,0,0,0,0,1,0,0,-6.60785055,-5.04905415,16.42851830,16.84780121,0.17329921,0.12918955,10.84015592
81300,-1.52852440,0,442,1.00000000,1,0,0,0,nan,nan,nan,0.31658630,0.43139032,-0.11480402,1,0,0,0,0,1,0,0,-7.40667820,-5.87815380,5.43725681,4.59107018,0.04415574,0.04850562,9.79622221
81399,-0.57566237,0,261,1.00000000,1,0,1,1,0.23000629,0.99997259,99.99725862,0.29927030,0.42937648,-0.13010618,1,0,0,0,0,1,0,0,-0.77089453,-0.19523215,6.98885489,6.38200712,0.05820026,0.04794660,1.19698387
81400,-0.10795712,0,1031,1.00000000,1,0,0,0,nan,nan,nan,0.29927030,0.42937648,-0.13010618,1,0,0,0,0,1,0,0,-1.71657109,-1.60861397,9.60520935,10.00206470,0.09656888,0.09557428,2.17800260
81499,0.08130002,1,124,0.99999588,1,0,1,1,0.44999997,0.99999995,99.99999491,0.32941623,0.42958271,-0.10016648,1,0,0,0,0,1,0,0,-3.41404343,-3.49534345,9.20171452,9.07071400,0.13500802,0.11499739,6.96818757
81500,-0.40906334,0,769,1.00000000,1,0,0,0,nan,nan,nan,0.32941623,0.42958271,-0.10016648,1,0,0,0,0,1,0,0,-3.15391827,-2.74485493,11.24689770,11.40875053,0.13058001,0.12196921,4.68591229
81599,1.04723692,1,231,1.00000000,1,0,1,1,0.44996662,0.99993869,99.99386943,0.35352631,0.42978655,-0.07626024,1,0,0,0,0,1,0,0,-6.00522947,-7.05246639,7.66697264,8.08252239,0.09058455,0.05755652,7.35761189
81600,-0.50372744,0,817,1.00000000,1,0,0,0,nan,nan,nan,0.35352631,0.42978655,-0.07626024,1,0,0,0,0,1,0,0,-4.29196644,-3.78823900,10.09188461,10.35820580,0.17881936,0.15603185,7.23380971
81699,0.89892101,1,533,1.00000000,1,0,1,1,0.39999839,0.99999546,99.99954582,0.36282073,0.42948867,-0.06666794,1,0,0,0,0,1,0,0,-8.35838795,-9.25730896,8.55881977,8.99886417,0.13090175,0.10309032,9.18354972
81700,-0.21795952,0,868,1.00000000,1,0,0,0,nan,nan,nan,0.36282073,0.42948867,-0.06666794,1,0,0,0,0,1,0,0,0.79196656,1.00992608,4.99824047,4.99026299,0.03968927,0.03614506,-1.36843836
81799,-1.07719040,0,451,1.00000000,1,0,1,1,0.23000190,0.99999174,99.99917444,0.33625696,0.42749380,-0.09123684,1,0,0,0,0,1,0,0,-5.63807297,-4.56088257,11.47178173,12.46074486,0.33660480,0.30975395,7.18583624
81800,-1.52273655,0,940,1.00000000,1,0,0,0,nan,nan,nan,0.33625696,0.42749380,-0.09123684,1,0,0,0,0,1,0,0,-3.62848949,-2.10575294,5.01762199,4.70769119,0.02809330,0.03454418,5.53597879
81899,-0.38459063,0,691,1.00000000,1,0,1,1,0.16005896,0.99963108,99.96310836,0.30101736,0.42481945,-0.12380209,1,0,0,0,0,1,0,0,-3.37339258,-2.98880196,9.92864323,10.29782963,0.04883445,0.04204472,5.31151265
81900,0.62028837,1,1076,1.00000000,1,0,0,0,nan,nan,nan,0.30101736,0.42481945,-0.12380209,1,0,0,0,0,1,0,0,-5.91370821,-6.53399658,11.00754833,11.73482227,0.08653684,0.08862740,7.01181173
81999,0.25232649,1,604,1.00000000,1,0,1,1,0.29000004,0.99999987,99.99998657,0.29881390,0.42347126,-0.12465736,1,0,0,0,0,1,0,0,-6.69232845,-6.94465494,7.45567656,7.41790438,0.08298019,0.09032980,8.07771754
82000,-0.46936798,0,726,1.00000000,1,0,0,0,nan,nan,nan,0.29881390,0.42347126,-0.12465736,1,0,0,0,0,1,0,0,-32.66015625,-32.19078827,1.81593657,1.83916044,0.03948724,0.03696940,32.98968569
82099,-0.22096014,0,894,1.00000000,1,0,1,1,0.43155020,0.99308117,99.30811730,0.32536116,0.42355205,-0.09819089,1,0,0,0,0,1,0,0,-2.93083191,-2.70987177,6.59943962,6.37474251,0.03481545,0.03722188,2.89407724
82100,-1.55163288,0,437,1.00000000,1,0,0,0,nan,nan,nan,0.32536116,0.42355205,-0.09819089,1,0,0,0,0,1,0,0,-7.81992531,-6.26829243,10.19447327,9.99596214,0.08393352,0.08274087,9.02263610
82199,-1.70230722,0,516,1.00000000,1,0,1,1,0.23000223,0.99999018,99.99901754,0.30628937,0.42161655,-0.11532718,1,0,0,0,0,1,0,0,-4.43634462,-2.73403740,6.47687769,6.26978064,0.06626409,0.06490491,6.62294418
82200,-0.11294365,0,657,1.00000000,1,0,0,0,nan,nan,nan,0.30628937,0.42161655,-0.11532718,1,0,0,0,0,1,0,0,-5.49461079,-5.38166714,13.59508133,13.99409866,0.27589560,0.24893185,6.36600264
82299,0.01174068,1,369,1.00000000,1,0,1,1,0.28994797,0.99992672,99.99267234,0.30302109,0.42029986,-0.11727877,1,0,0,0,0,1,0,0,-6.23005104,-6.24179173,10.38172913,11.21389771,0.14200898,0.13885720,8.85485824
82300,0.18258953,1,1078,1.00000000,1,0,0,0,nan,nan,nan,0.30302109,0.42029986,-0.11727877,1,0,0,0,0,1,0,0,-3.73646307,-3.91905260,9.06123734,9.22713757,0.08407952,0.09269963,5.32877779
82399,-2.13156819,0,584,1.00000000,1,0,1,1,0.42000002,0.99999995,99.99999492,0.32641688,0.42029687,-0.09387999,1,0,0,0,0,1,0,0,-1.96117926,0.17038894,7.19844580,7.82111931,0.02953935,0.02835455,6.21559699
82400,-1.65721130,0,631,1.00000000,1,0,0,0,nan,nan,nan,0.32641688,0.42029687,-0.09387999,1,0,0,0,0,1,0,0,-7.03722191,-5.38001060,9.09649658,9.89580250,0.12517023,0.12003183,8.34001722
82499,-0.25787950,0,799,1.00000000,1,0,1,1,0.20000000,0.99999998,99.99999773,0.30113350,0.41809390,-0.11696039,1,0,0,0,0,1,0,0,-1.65284252,-1.39496303,6.54207277,7.22286415,0.05725684,0.07855838,2.51629269
82500,0.62104988,1,919,1.00000000,1,0,0,0,nan,nan,nan,0.30113350,0.41809390,-0.11696039,1,0,0,0,0,1,0,0,-2.62705827,-3.24810815,9.56933880,10.69819832,0.21352810,0.23179242,2.84306765
82599,0.27987099,1,324,1.00000000,1,0,1,1,0.44000048,0.99999886,99.99988632,0.32890690,0.41831296,-0.08940606,1,0,0,0,0,1,0,0,-4.37366390,-4.65353489,11.30292320,12.70572186,0.30375224,0.31326592,6.09347153
82600,0.06289458,1,1189,1.00000000,1,0,0,0,nan,nan,nan,0.32890690,0.41831296,-0.08940606,1,0,0,0,0,1,0,0,0.48165417,0.41875958,6.71965742,6.62215996,0.05621527,0.06859487,0.82483423
82699,1.17975426,1,607,1.00000000,1,0,1,1,0.36000053,0.99999847,99.99984690,0.33512563,0.41772984,-0.08260421,1,0,0,0,0,1,0,0,-5.42696762,-6.60672188,6.30165100,6.63112211,0.04636846,0.03731038,6.82215611
82700,0.78968632,1,377,1.00000000,1,0,0,0,nan,nan,nan,0.33512563,0.41772984,-0.08260421,1,0,0,0,0,1,0,0,-1.63692224,-2.42660856,5.95149851,6.33260489,0.06337860,0.06600329,1.77067566
82799,0.15718293,1,313,1.00000000,1,0,1,1,0.46000003,0.99999993,99.99999256,0.36010051,0.41815254,-0.05805203,1,0,0,0,0,1,0,0,-2.81517982,-2.97236276,10.84991932,11.37149334,0.15772690,0.12168264,4.65358508
82800,-0.60347176,0,721,1.00000000,1,0,0,0,nan,nan,nan,0.36010051,0.41815254,-0.05805203,1,0,0,0,0,1,0,0,0.15030813,0.75377989,6.17608118,6.36424208,0.07951649,0.07880625,0.50002462
82899,-0.76229835,0,601,1.00000000,1,0,1,1,0.27000002,0.99999992,99.99999171,0.34208041,0.41667102,-0.07459060,1,0,0,0,0,1,0,0,3.35680604,4.11910439,5.66568661,6.23052025,0.04272662,0.03399925,-3.45758629
82900,-0.10458088,0,561,1.00000000,1,0,0,0,nan,nan,nan,0.34208041,0.41667102,-0.07459060,1,0,0,0,0,1,0,0,-4.21421909,-4.10963821,10.78089046,12.04759407,0.21875976,0.19770974,4.89999795
82999,-3.10363579,0,906,1.00000000,1,0,1,1,0.32000003,0.99999989,99.99998926,0.33766434,0.41570431,-0.07803997,1,0,0,0,0,1,0,0,-0.32108772,2.78254819,6.57389832,7.36852694,0.02901817,0.03486946,0.80380944
83000,-1.35726166,0,505,1.00000000,1,0,0,0,nan,nan,nan,0.33766434,0.41570431,-0.07803997,1,0,0,0,0,1,0,0,-48.55452728,-47.19726562,1.61516201,1.66670668,0.01866365,0.01855338,49.42534180
83099,-0.91992784,0,456,1.00000000,1,0,1,1,0.18966115,0.99938928,99.93892828,0.30806370,0.41344387,-0.10538018,1,0,0,0,0,1,0,0,0.56851792,1.48844576,5.42696810,5.79441166,0.04432941,0.03166580,0.22738725
83100,-0.91154349,0,527,1.00000000,1,0,0,0,nan,nan,nan,0.30806370,0.41344387,-0.10538018,1,0,0,0,0,1,0,0,-1.93753362,-1.02599013,5.43337440,5.73390198,0.04310692,0.04431469,2.54941112
83199,-0.53576660,0,728,1.00000000,1,0,1,1,0.12000227,0.99998104,99.99810447,0.27045141,0.41050946,-0.14005804,1,0,0,0,0,1,0,0,-5.09783268,-4.56206608,10.86703014,11.82608318,0.09334523,0.09239062,6.78565204
83200,-1.30785179,0,225,1.00000000,1,0,0,0,nan,nan,nan,0.27045141,0.41050946,-0.14005804,1,0,0,0,0,1,0,0,-5.27042484,-3.96257305,12.08880997,12.91823673,0.24283470,0.22146827,6.25905257
83299,-1.27667499,0,330,1.00000000,1,0,1,1,0.09000648,0.99992806,99.99280555,0.23436243,0.40730443,-0.17294200,1,0,0,0,0,1,0,0,-0.82461071,0.45206428,6.48429775,7.20837736,0.04645169,0.04575080,2.42950964
83300,-1.47345853,0,358,1.00000000,1,0,0,0,nan,nan,nan,0.23436243,0.40730443,-0.17294200,1,0,0,0,0,1,0,0,-3.67844057,-2.20498204,6.09362030,6.64581537,0.05577571,0.04882846,4.84523716
83399,-1.35125136,0,358,1.00000000,1,0,1,1,0.08000547,0.99993158,99.99315760,0.20349104,0.40403144,-0.20054040,1,0,0,0,0,1,0,0,-2.25533438,-0.90408301,6.17028046,6.58647394,0.04836082,0.05458529,2.89751482
83400,-0.61535454,0,549,1.00000000,1,0,0,0,nan,nan,nan,0.20349104,0.40403144,-0.20054040,1,0,0,0,0,1,0,0,-3.94780302,-3.33244848,12.10623455,12.95441818,0.15159260,0.16781570,4.66526739
83499,-0.72161436,0,861,1.00000000,1,0,1,1,0.12000117,0.99999024,99.99902368,0.18679306,0.40119114,-0.21439807,1,0,0,0,0,1,0,0,-0.08279467,0.63881969,7.49393368,8.28672314,0.05579881,0.06129110,2.01549691
83500,-1.25405264,0,619,1.00000000,1,0,0,0,nan,nan,nan,0.18679306,0.40119114,-0.21439807,1,0,0,0,0,1,0,0,1.20489860,2.45895123,6.79967165,7.04192829,0.03715728,0.04641661,-0.18132788
83599,-1.04379749,0,822,1.00000000,1,0,1,1,0.28998797,0.99997654,99.99765450,0.20743204,0.40007910,-0.19264706,1,0,0,0,0,1,0,0,-5.46417809,-4.42038059,10.47955799,11.56076431,0.13631061,0.11698756,7.02596267
83600,-0.64012599,0,874,1.00000000,1,0,0,0,nan,nan,nan,0.20743204,0.40007910,-0.19264706,1,0,0,0,0,1,0,0,-3.21281767,-2.57269168,6.98705244,8.05749702,0.05141074,0.05932277,4.89998615
83699,0.70723629,1,1078,1.00000000,1,0,1,1,0.31995853,0.99993901,99.99390069,0.22993734,0.39927790,-0.16934056,1,0,0,0,0,1,0,0,1.69817352,0.99093723,7.84216976,9.32324505,0.05559989,0.05731232,-3.20778263
83700,-0.51354361,0,787,1.00000000,1,0,0,0,nan,nan,nan,0.22993734,0.39927790,-0.16934056,1,0,0,0,0,1,0,0,-1.72856712,-1.21502352,5.61428022,6.37899876,0.02598810,0.02485932,2.49602908
83799,1.05567312,1,621,1.00000000,1,0,1,1,0.18000021,0.99999882,99.99988208,0.21994992,0.39708512,-0.17713521,1,0,0,0,0,1,0,0,-2.70119882,-3.75687194,5.57460022,5.89075661,0.06293754,0.06406355,3.70596759
83800,-1.76629543,0,790,1.00000000,1,0,0,0,nan,nan,nan,0.21994992,0.39708512,-0.17713521,1,0,0,0,0,1,0,0,-6.25667524,-4.49037981,5.86735868,6.20753336,0.04230439,0.04546730,5.99583292
83899,-1.44843578,0,329,1.00000000,1,0,1,1,0.19000000,0.99999999,99.99999915,0.21395993,0.39501427,-0.18105434,1,0,0,0,0,1,0,0,-4.81159115,-3.36315536,5.50869274,6.21683216,0.06265080,0.05712036,7.47671312
83900,0.44241190,1,475,1.00000000,1,0,0,0,nan,nan,nan,0.21395993,0.39501427,-0.18105434,1,0,0,0,0,1,0,0,1.77958226,1.33717036,5.15698433,5.54803801,0.06333565,0.05697832,-1.42364593
83999,-1.18748593,0,343,1.00000000,1,0,1,1,0.43999990,0.99999981,99.99998082,0.25916793,0.39546413,-0.13629620,1,0,0,0,0,1,0,0,-0.85566926,0.33181667,5.84291220,6.26677275,0.03992396,0.03605736,2.78929433
84000,-0.26931381,0,742,1.00000000,1,0,0,0,nan,nan,nan,0.25916793,0.39546413,-0.13629620,1,0,0,0,0,1,0,0,-48.02350998,-47.75419617,1.55760658,1.58737254,0.02108796,0.02046625,48.44184875
84099,-0.24369550,0,788,1.00000000,1,0,1,1,0.41903555,0.99469332,99.46933184,0.29114145,0.39569984,-0.10455839,1,0,0,0,0,1,0,0,-4.15352297,-3.90982747,11.26866150,11.03820133,0.19452180,0.19976991,4.39018726
84100,-1.71819639,0,720,1.00000000,1,0,0,0,nan,nan,nan,0.29114145,0.39569984,-0.10455839,1,0,0,0,0,1,0,0,-0.50516915,1.21302724,6.09318733,6.40566587,0.08372553,0.08543283,0.14754963
84199,0.96494150,1,888,1.00000000,1,0,1,1,0.43999961,0.99999710,99.99970978,0.32091308,0.39614284,-0.07522976,1,0,0,0,0,1,0,0,-4.58779478,-5.55273628,8.21534061,8.43501759,0.07123011,0.08599016,6.72220469
84200,-0.98368263,0,158,0.99999986,1,0,0,0,nan,nan,nan,0.32091308,0.39614284,-0.07522976,1,0,0,0,0,1,0,0,-7.27838564,-6.29470301,8.37210178,8.34670830,0.11399415,0.08979825,12.47203318
84299,0.58012652,1,744,1.00000000,1,0,1,1,0.15000104,0.99999230,99.99923015,0.28673067,0.39368142,-0.10695075,1,0,0,0,0,1,0,0,-0.79015207,-1.37027860,7.20086861,7.58508205,0.04936921,0.03523637,1.13070628
84300,0.03946459,1,235,1.00000000,1,0,0,0,nan,nan,nan,0.28673067,0.39368142,-0.10695075,1,0,0,0,0,1,0,0,-0.93755710,-0.97702169,10.34501171,10.93035412,0.07709742,0.06678285,2.66094470
84399,-1.64628124,0,330,1.00000000,1,0,1,1,0.19000002,0.99999983,99.99998315,0.26738454,0.39164461,-0.12426006,1,0,0,0,0,1,0,0,-6.15633106,-4.51004982,10.65602493,11.56209850,0.12976624,0.12896647,14.33807993
84400,-3.25829053,0,237,1.00000000,1,0,0,0,nan,nan,nan,0.26738454,0.39164461,-0.12426006,1,0,0,0,0,1,0,0,-4.38474655,-1.12645602,7.89563560,7.99408293,0.06289747,0.06435533,6.45640475
84499,-0.89983416,0,705,1.00000000,1,0,1,1,0.17000110,0.99999354,99.99935413,0.24790785,0.38942817,-0.14152032,1,0,0,0,0,1,0,0,2.02311349,2.92294765,7.87556458,8.72730637,0.10883512,0.10688696,-1.06846976
84500,-1.36615682,0,801,1.00000000,1,0,0,0,nan,nan,nan,0.24790785,0.38942817,-0.14152032,1,0,0,0,0,1,0,0,-2.06210685,-0.69595003,6.18437243,6.52575588,0.07389858,0.07142369,5.12595034
84599,0.23834133,1,842,1.00000000,1,0,1,1,0.27000000,1.00000000,100.00000000,0.25232628,0.38823389,-0.13590761,1,0,0,0,0,1,0,0,-6.50988293,-6.74822426,7.23789215,8.17922592,0.17724793,0.17727855,5.61444283
84600,-0.77242398,0,501,1.00000000,1,0,0,0,nan,nan,nan,0.25232628,0.38823389,-0.13590761,1,0,0,0,0,1,0,0,-1.72710681,-0.95468283,6.03983021,7.05572081,0.06649551,0.05103527,2.68320727
84699,-1.35181069,0,417,1.00000000,1,0,1,1,0.28008458,0.99969802,99.96980206,0.25787794,0.38715240,-0.12927446,1,0,0,0,0,1,0,0,-5.34407139,-3.99226069,4.58414650,4.87684011,0.02248647,0.02772666,6.34361625
84700,-1.24654531,0,860,1.00000000,1,0,0,0,nan,nan,nan,0.25787794,0.38715240,-0.12927446,1,0,0,0,0,1,0,0,-6.04332638,-4.79678106,9.72097301,10.93227768,0.19744970,0.20702060,6.25132942
84799,-0.99732924,0,690,1.00000000,1,0,1,1,0.17991757,0.99989944,99.98994402,0.24228587,0.38508005,-0.14279418,1,0,0,0,0,1,0,0,-6.03461695,-5.03728771,7.26873970,8.47656727,0.17460535,0.17516530,6.84862598
84800,-0.62573147,0,958,1.00000000,1,0,0,0,nan,nan,nan,0.24228587,0.38508005,-0.14279418,1,0,0,0,0,1,0,0,0.65321708,1.27894855,4.85024118,5.66351748,0.02796534,0.02390432,0.12798433
84899,-2.25133753,0,910,1.00000000,1,0,1,1,0.23000085,0.99999629,99.99962913,0.23982887,0.38352926,-0.14370039,1,0,0,0,0,1,0,0,-2.38155460,-0.13021708,4.84459877,5.84544849,0.04495748,0.04622201,6.39347935
84900,-2.86634612,0,704,1.00000000,1,0,0,0,nan,nan,nan,0.23982887,0.38352926,-0.14370039,1,0,0,0,0,1,0,0,-0.98404217,1.88230395,8.36394882,9.60058784,0.04813398,0.04510406,7.36525571
84999,0.06543159,1,148,0.99999963,1,0,1,1,0.10000577,0.99994224,99.99422421,0.21186425,0.38069402,-0.16882978,1,0,0,0,0,1,0,0,-11.24294662,-11.30837822,5.17387390,5.88533974,0.06968273,0.07901035,12.87832769
85000,-0.78882217,0,747,1.00000000,1,0,0,0,nan,nan,nan,0.21186425,0.38069402,-0.16882978,1,0,0,0,0,1,0,0,-33.32065201,-32.53182983,1.99088562,2.06991100,0.02625093,0.02487921,33.24347305
85099,-2.17363358,0,291,1.00000000,1,0,1,1,0.42112276,0.99010792,99.01079209,0.25371595,0.38109831,-0.12738236,1,0,0,0,0,1,0,0,-0.63074887,1.54288459,6.62989378,6.24088526,0.06240168,0.05265088,2.57478714
85100,-2.02752686,0,227,1.00000000,1,0,0,0,nan,nan,nan,0.25371595,0.38109831,-0.12738236,1,0,0,0,0,1,0,0,-1.99950027,0.02802658,5.73802233,5.32651711,0.05782637,0.05369879,2.56015484
85199,-1.09550178,0,829,1.00000000,1,0,1,1,0.13000000,1.00000000,100.00000000,0.22897276,0.37858733,-0.14961457,1,0,0,0,0,1,0,0,-0.58651137,0.50899041,5.76054287,5.54960918,0.09623044,0.11562720,0.06965828
85200,-1.57295179,0,1270,1.00000000,1,0,0,0,nan,nan,nan,0.22897276,0.37858733,-0.14961457,1,0,0,0,0,1,0,0,-6.67159271,-5.09864092,8.95598698,9.02990532,0.23442501,0.23753060,7.32491493
85299,-0.92738676,0,946,1.00000000,1,0,1,1,0.18000030,0.99999833,99.99983341,0.21917827,0.37660146,-0.15742319,1,0,0,0,0,1,0,0,-5.12207842,-4.19469166,4.98967075,5.27591372,0.06896626,0.07517496,6.41774011
85300,-0.63480759,0,804,1.00000000,1,0,0,0,nan,nan,nan,0.21917827,0.37660146,-0.15742319,1,0,0,0,0,1,0,0,-4.12903547,-3.49422789,7.58690405,7.92221498,0.04140175,0.03923092,6.30587101
85399,-0.03611231,0,831,1.00000000,1,0,1,1,0.28000000,1.00000000,99.99999997,0.23134261,0.37563544,-0.14429283,1,0,0,0,0,1,0,0,2.03979063,2.07590294,4.59526396,4.86436033,0.03040214,0.03394002,-1.39902669
