step=458490, D_t=15.731966, c_t=3.094081, e_P=0.787061, e_R=0.421266, e_P_bar=4.510713, e_R_bar=3.334276
step=4820574, D_t=350.487916, c_t=4.728980, e_P=0.904087, e_R=0.168822, e_P_bar=22.429061, e_R_bar=14.068158
step=4823408, D_t=45.609456, c_t=3.092595, e_P=0.458729, e_R=0.064686, e_P_bar=8.814743, e_R_bar=3.676848
step=4826015, D_t=143.914188, c_t=3.870942, e_P=0.157259, e_R=0.221054, e_P_bar=2.230559, e_R_bar=16.818234
step=4830026, D_t=12.003504, c_t=3.032073, e_P=0.203789, e_R=0.013015, e_P_bar=4.899350, e_R_bar=0.058106
step=4837017, D_t=72.637208, c_t=3.651155, e_P=0.175050, e_R=0.188319, e_P_bar=3.287744, e_R_bar=11.595911
step=4839766, D_t=233.176803, c_t=3.099374, e_P=0.759775, e_R=0.006175, e_P_bar=21.595222, e_R_bar=-0.557638
step=4845035, D_t=94.716132, c_t=3.409461, e_P=0.403809, e_R=0.135350, e_P_bar=9.225139, e_R_bar=10.214160
step=4849039, D_t=12.991509, c_t=3.077368, e_P=0.096428, e_R=0.064873, e_P_bar=1.250619, e_R_bar=4.941556
step=4851058, D_t=18.447337, c_t=3.124686, e_P=0.141420, e_R=0.083554, e_P_bar=1.813336, e_R_bar=5.797110
step=4854046, D_t=57.702735, c_t=3.164927, e_P=0.158650, e_R=0.142113, e_P_bar=2.570560, e_R_bar=10.430613
step=4856007, D_t=158.322476, c_t=3.957542, e_P=0.177430, e_R=0.252808, e_P_bar=2.860587, e_R_bar=17.563086
step=4862487, D_t=21.212615, c_t=3.068937, e_P=0.333305, e_R=0.075431, e_P_bar=5.811183, e_R_bar=2.942004
step=4865010, D_t=43.548649, c_t=3.189443, e_P=0.155262, e_R=0.176175, e_P_bar=1.785853, e_R_bar=9.160132
step=4867016, D_t=14.977312, c_t=3.030395, e_P=0.113142, e_R=0.080701, e_P_bar=1.708158, e_R_bar=5.199694
step=4870055, D_t=28.444028, c_t=3.096265, e_P=0.231031, e_R=0.093991, e_P_bar=4.423943, e_R_bar=6.108746
step=4872035, D_t=41.500865, c_t=3.194438, e_P=0.195021, e_R=0.115043, e_P_bar=2.909397, e_R_bar=8.633490
step=4878044, D_t=38.503506, c_t=3.130152, e_P=0.165929, e_R=0.129198, e_P_bar=3.022327, e_R_bar=8.238480
step=4881007, D_t=12.670468, c_t=3.004630, e_P=0.152006, e_R=0.067174, e_P_bar=2.582227, e_R_bar=4.321231
step=4883038, D_t=45.128182, c_t=3.074942, e_P=0.420000, e_R=0.124504, e_P_bar=7.248901, e_R_bar=6.140831
step=4887063, D_t=15.187243, c_t=3.002922, e_P=0.496583, e_R=0.118598, e_P_bar=4.760991, e_R_bar=2.776229
step=4901275, D_t=24.330180, c_t=3.174754, e_P=0.132294, e_R=0.164866, e_P_bar=2.093486, e_R_bar=6.654147
step=4910041, D_t=19.890593, c_t=3.043743, e_P=0.366899, e_R=0.056545, e_P_bar=5.946193, e_R_bar=2.103325
step=4916026, D_t=140.361743, c_t=3.215979, e_P=0.741929, e_R=0.035151, e_P_bar=16.719320, e_R_bar=1.089874
step=4918020, D_t=25.726696, c_t=3.159376, e_P=0.115859, e_R=0.112695, e_P_bar=1.456139, e_R_bar=7.023749
step=4920034, D_t=79.406396, c_t=3.238394, e_P=0.256148, e_R=0.186866, e_P_bar=4.217469, e_R_bar=11.875426
step=4924033, D_t=82.484838, c_t=3.532136, e_P=0.273452, e_R=0.195422, e_P_bar=4.555402, e_R_bar=12.009079
step=4926051, D_t=40.394707, c_t=3.205116, e_P=0.549170, e_R=0.044738, e_P_bar=8.879741, e_R_bar=1.392699
step=4928965, D_t=113.189484, c_t=3.369099, e_P=0.714266, e_R=0.091460, e_P_bar=14.130964, e_R_bar=5.166704
step=4932406, D_t=86.285606, c_t=3.530209, e_P=0.394139, e_R=0.235633, e_P_bar=6.516998, e_R_bar=11.406136
step=4952060, D_t=97.010754, c_t=3.111862, e_P=0.760064, e_R=0.112681, e_P_bar=13.454798, e_R_bar=3.604153
step=4955044, D_t=8.637736, c_t=3.021593, e_P=0.188373, e_R=0.086110, e_P_bar=2.539079, e_R_bar=3.290676
step=4958088, D_t=47.939837, c_t=3.331020, e_P=0.358844, e_R=0.139153, e_P_bar=6.487293, e_R_bar=7.334488
step=4959668, D_t=141.225910, c_t=4.357182, e_P=0.981090, e_R=0.205958, e_P_bar=14.015631, e_R_bar=9.274368
step=4966874, D_t=420.133589, c_t=6.656137, e_P=1.797554, e_R=0.340470, e_P_bar=26.162965, e_R_bar=12.480642
step=4972021, D_t=528.955696, c_t=7.560732, e_P=0.375937, e_R=0.408688, e_P_bar=8.677577, e_R_bar=31.346627
step=4976623, D_t=58.548722, c_t=3.232641, e_P=0.296195, e_R=0.131834, e_P_bar=6.652343, e_R_bar=8.534857
step=4978033, D_t=42.961115, c_t=3.241467, e_P=0.118625, e_R=0.149409, e_P_bar=1.230124, e_R_bar=9.187438
step=4979058, D_t=20.621026, c_t=3.098458, e_P=0.140306, e_R=0.114862, e_P_bar=1.573539, e_R_bar=6.226237
step=4982024, D_t=98.780036, c_t=3.869177, e_P=0.328469, e_R=0.157672, e_P_bar=6.647332, e_R_bar=12.384387
step=4985984, D_t=27.238323, c_t=3.191712, e_P=0.315086, e_R=0.034918, e_P_bar=7.084155, e_R_bar=2.071568
step=4990029, D_t=14.193790, c_t=3.024718, e_P=0.085557, e_R=0.069351, e_P_bar=0.954177, e_R_bar=5.241863
step=4992225, D_t=61.947967, c_t=3.463374, e_P=0.202288, e_R=0.130513, e_P_bar=4.158595, e_R_bar=10.324825
step=4995009, D_t=47.030707, c_t=3.152564, e_P=0.388642, e_R=0.057794, e_P_bar=8.870113, e_R_bar=3.922055
step=4999061, D_t=26.723250, c_t=3.043558, e_P=0.272748, e_R=0.101158, e_P_bar=5.039592, e_R_bar=5.296132
step=5000323, D_t=154.793003, c_t=3.757231, e_P=1.222523, e_R=0.466392, e_P_bar=14.189524, e_R_bar=10.404010
step=5034355, D_t=49.618983, c_t=3.183928, e_P=0.605845, e_R=0.181026, e_P_bar=8.065713, e_R_bar=5.846558
step=5035603, D_t=41.562717, c_t=3.047599, e_P=1.250265, e_R=0.480985, e_P_bar=6.818374, e_R_bar=6.052703
step=5037929, D_t=44.764374, c_t=3.075072, e_P=0.757615, e_R=0.358173, e_P_bar=5.663613, e_R_bar=7.579725
step=5042437, D_t=475.669520, c_t=7.474894, e_P=0.641492, e_R=0.969999, e_P_bar=7.416928, e_R_bar=29.938741
step=5048317, D_t=228.868982, c_t=5.198780, e_P=0.829247, e_R=0.756544, e_P_bar=9.359989, e_R_bar=19.238726
step=5050132, D_t=18.511597, c_t=3.044736, e_P=0.383249, e_R=0.110786, e_P_bar=4.754298, e_R_bar=3.797347
step=5056043, D_t=40.038898, c_t=3.142292, e_P=0.501557, e_R=0.043114, e_P_bar=8.910002, e_R_bar=0.830462
step=5057300, D_t=159.505996, c_t=3.876215, e_P=0.551801, e_R=0.575919, e_P_bar=5.876841, e_R_bar=16.866379
step=5062022, D_t=16.458822, c_t=3.075551, e_P=0.379039, e_R=0.042826, e_P_bar=5.658518, e_R_bar=0.948058
step=5063228, D_t=145.153750, c_t=3.674497, e_P=1.101874, e_R=0.217794, e_P_bar=14.879470, e_R_bar=8.301137
step=5065990, D_t=64.255174, c_t=3.404145, e_P=0.622504, e_R=0.039218, e_P_bar=11.299735, e_R_bar=0.909034
step=5067764, D_t=23.825470, c_t=3.180542, e_P=0.304004, e_R=0.167034, e_P_bar=2.681943, e_R_bar=6.360670
step=5070460, D_t=101.634479, c_t=3.474516, e_P=0.731064, e_R=0.139685, e_P_bar=13.179806, e_R_bar=5.437063
step=5073929, D_t=210.059007, c_t=4.118092, e_P=0.702127, e_R=0.257363, e_P_bar=14.919660, e_R_bar=14.054243
step=5077028, D_t=38.949091, c_t=3.161277, e_P=0.338037, e_R=0.145144, e_P_bar=5.328816, e_R_bar=7.035759
step=5081504, D_t=38.846943, c_t=3.072969, e_P=0.286906, e_R=0.153214, e_P_bar=4.595990, e_R_bar=7.521354
step=5085450, D_t=248.641416, c_t=4.568475, e_P=0.678542, e_R=0.331965, e_P_bar=10.742037, e_R_bar=19.542044
step=5089729, D_t=22.191383, c_t=3.011994, e_P=0.346303, e_R=0.059748, e_P_bar=6.257859, e_R_bar=2.285161
step=5095013, D_t=106.653898, c_t=3.547331, e_P=0.223749, e_R=0.181637, e_P_bar=4.699372, e_R_bar=13.828366
step=5099497, D_t=95.589492, c_t=3.791194, e_P=0.542282, e_R=0.087978, e_P_bar=12.414028, e_R_bar=6.088587
step=5103563, D_t=122.877996, c_t=3.735616, e_P=0.843204, e_R=0.220621, e_P_bar=13.498043, e_R_bar=7.972379
step=5107092, D_t=105.505601, c_t=3.549493, e_P=0.881634, e_R=0.065194, e_P_bar=14.403590, e_R_bar=1.883558
step=5112341, D_t=163.910028, c_t=3.549381, e_P=0.792459, e_R=0.053886, e_P_bar=17.977273, e_R_bar=2.153539
step=5113979, D_t=60.879050, c_t=3.225035, e_P=0.234764, e_R=0.287940, e_P_bar=2.449642, e_R_bar=10.759059
step=5118959, D_t=216.838515, c_t=3.805190, e_P=1.044572, e_R=0.176781, e_P_bar=19.416511, e_R_bar=7.528356
step=5122633, D_t=182.288028, c_t=3.257489, e_P=0.966197, e_R=0.139482, e_P_bar=17.892198, e_R_bar=6.666731
step=5123673, D_t=36.137119, c_t=3.210679, e_P=0.291372, e_R=0.187866, e_P_bar=2.861090, e_R_bar=8.005523
step=5125228, D_t=146.270261, c_t=3.234072, e_P=1.465362, e_R=0.079971, e_P_bar=17.010521, e_R_bar=1.784012
step=5128839, D_t=10.858683, c_t=3.006819, e_P=0.236510, e_R=0.036216, e_P_bar=4.589242, e_R_bar=0.810077
step=5129931, D_t=42.339804, c_t=3.172324, e_P=0.291257, e_R=0.182250, e_P_bar=3.044905, e_R_bar=8.683787
step=5132963, D_t=12.094850, c_t=3.000093, e_P=0.246512, e_R=0.127156, e_P_bar=3.127823, e_R_bar=3.795579
step=5135142, D_t=110.454184, c_t=3.064917, e_P=0.591476, e_R=0.307405, e_P_bar=8.445318, e_R_bar=12.230494
step=5138851, D_t=46.268020, c_t=3.288209, e_P=0.527934, e_R=0.003707, e_P_bar=9.619566, e_R_bar=-0.845463
step=5143257, D_t=140.231395, c_t=3.059929, e_P=1.107844, e_R=0.089679, e_P_bar=16.527775, e_R_bar=2.701007
step=5146442, D_t=93.979098, c_t=3.080983, e_P=0.508126, e_R=0.384666, e_P_bar=6.796195, e_R_bar=11.906718
step=5147633, D_t=41.318898, c_t=3.240101, e_P=0.737522, e_R=0.091753, e_P_bar=8.534629, e_R_bar=3.130159
step=5149478, D_t=120.248383, c_t=3.008884, e_P=1.070840, e_R=0.457567, e_P_bar=11.259396, e_R_bar=10.664088
step=5151733, D_t=121.584162, c_t=3.568844, e_P=0.798172, e_R=0.215147, e_P_bar=13.529212, e_R_bar=7.754274
step=5156255, D_t=231.470282, c_t=4.106974, e_P=1.059618, e_R=0.147172, e_P_bar=20.229247, e_R_bar=7.329264
step=5158619, D_t=60.323118, c_t=3.034038, e_P=0.575150, e_R=0.101181, e_P_bar=9.947007, e_R_bar=4.658678
step=5161900, D_t=39.146114, c_t=3.337092, e_P=0.305131, e_R=0.153253, e_P_bar=4.378270, e_R_bar=7.689147
step=5164141, D_t=129.602829, c_t=3.272577, e_P=0.378519, e_R=0.318526, e_P_bar=4.830468, e_R_bar=15.358132
step=5166154, D_t=144.583128, c_t=3.590310, e_P=1.031765, e_R=0.094035, e_P_bar=16.576211, e_R_bar=3.794140
step=5169379, D_t=115.216050, c_t=3.099781, e_P=0.719609, e_R=0.152922, e_P_bar=12.250345, e_R_bar=8.964438
step=5172671, D_t=114.557843, c_t=3.486786, e_P=0.753488, e_R=0.107042, e_P_bar=13.819373, e_R_bar=6.175809
step=5176125, D_t=28.821589, c_t=3.149535, e_P=0.453902, e_R=0.024794, e_P_bar=7.583371, e_R_bar=0.368330
step=5178663, D_t=74.847474, c_t=3.391486, e_P=0.465503, e_R=0.215553, e_P_bar=7.831481, e_R_bar=9.400152
step=5181186, D_t=214.321492, c_t=4.488465, e_P=0.593838, e_R=0.298298, e_P_bar=10.717079, e_R_bar=17.714040
step=5183113, D_t=83.497521, c_t=3.480871, e_P=0.728367, e_R=0.022201, e_P_bar=12.919582, e_R_bar=0.281865
step=5184159, D_t=25.315605, c_t=3.111971, e_P=0.359363, e_R=0.154448, e_P_bar=3.596108, e_R_bar=6.139969
step=5186013, D_t=28.473741, c_t=3.095712, e_P=0.468920, e_R=0.003915, e_P_bar=7.546356, e_R_bar=-0.780571
step=5190136, D_t=202.307185, c_t=3.738844, e_P=0.805814, e_R=0.200122, e_P_bar=15.772477, e_R_bar=12.483723
step=5192257, D_t=58.097772, c_t=3.173033, e_P=0.691731, e_R=0.001314, e_P_bar=10.779404, e_R_bar=-1.017715
step=5197541, D_t=34.583472, c_t=3.117450, e_P=0.445667, e_R=0.054017, e_P_bar=7.924041, e_R_bar=2.525177
step=5201933, D_t=509.041764, c_t=7.267672, e_P=0.365937, e_R=0.508866, e_P_bar=5.642636, e_R_bar=31.404525
step=5210681, D_t=62.268780, c_t=3.341227, e_P=0.125564, e_R=0.227414, e_P_bar=0.918146, e_R_bar=11.121806
step=5217161, D_t=49.005693, c_t=3.254146, e_P=0.463479, e_R=0.022325, e_P_bar=9.890133, e_R_bar=0.443467
step=5222797, D_t=71.617270, c_t=3.055764, e_P=0.290964, e_R=0.187835, e_P_bar=4.887960, e_R_bar=10.924394
step=5227775, D_t=60.301305, c_t=3.438481, e_P=0.221836, e_R=0.216007, e_P_bar=2.416390, e_R_bar=10.712781
step=5235031, D_t=101.895284, c_t=3.863518, e_P=0.244778, e_R=0.314321, e_P_bar=3.322014, e_R_bar=13.883616
step=5240585, D_t=45.342806, c_t=3.362620, e_P=0.222763, e_R=0.233135, e_P_bar=2.441956, e_R_bar=9.204480
step=5242588, D_t=92.264368, c_t=3.600382, e_P=0.878052, e_R=0.020965, e_P_bar=13.583918, e_R_bar=0.076894
step=5247500, D_t=47.257910, c_t=3.156696, e_P=0.268311, e_R=0.145608, e_P_bar=3.840802, e_R_bar=8.931073
step=5252882, D_t=78.286497, c_t=3.387127, e_P=0.720657, e_R=0.027360, e_P_bar=12.505800, e_R_bar=0.421851
step=5256302, D_t=141.344836, c_t=4.065384, e_P=0.844096, e_R=0.151505, e_P_bar=14.601820, e_R_bar=8.335258
step=5259044, D_t=30.463557, c_t=3.190772, e_P=0.571121, e_R=0.047079, e_P_bar=7.686592, e_R_bar=1.357724
step=5261437, D_t=115.786180, c_t=3.596891, e_P=1.163574, e_R=0.060459, e_P_bar=15.158888, e_R_bar=1.334344
step=5264033, D_t=14.067477, c_t=3.001000, e_P=0.148935, e_R=0.116975, e_P_bar=1.119403, e_R_bar=5.184775
step=5267976, D_t=175.600064, c_t=4.685786, e_P=0.906120, e_R=0.227866, e_P_bar=14.681170, e_R_bar=11.647462
step=5273037, D_t=19.952127, c_t=3.139165, e_P=0.319956, e_R=0.105804, e_P_bar=4.173939, e_R_bar=4.741571
step=5278087, D_t=74.202706, c_t=3.390317, e_P=0.609970, e_R=0.066849, e_P_bar=11.773873, e_R_bar=3.127512
step=5281039, D_t=14.377209, c_t=3.057079, e_P=0.269703, e_R=0.079832, e_P_bar=3.854535, e_R_bar=3.727865
step=5286450, D_t=23.322822, c_t=3.055190, e_P=0.215536, e_R=0.128567, e_P_bar=2.558613, e_R_bar=6.332388
step=5291351, D_t=17.451510, c_t=3.041335, e_P=0.225862, e_R=0.096332, e_P_bar=2.752917, e_R_bar=5.227281
step=5298365, D_t=500.097760, c_t=7.671021, e_P=1.348012, e_R=0.568799, e_P_bar=21.411818, e_R_bar=23.275085
step=5303045, D_t=30.092235, c_t=3.144009, e_P=0.498122, e_R=0.050310, e_P_bar=7.608781, e_R_bar=1.513577
step=5308397, D_t=124.009847, c_t=3.666359, e_P=0.573524, e_R=0.249938, e_P_bar=9.899198, e_R_bar=12.248492
step=5314303, D_t=126.037823, c_t=4.194159, e_P=0.410532, e_R=0.281052, e_P_bar=6.652426, e_R_bar=14.415993
step=5320129, D_t=193.738365, c_t=4.447936, e_P=0.656660, e_R=0.233485, e_P_bar=12.873066, e_R_bar=14.891638
step=5324597, D_t=34.567395, c_t=3.050822, e_P=0.326205, e_R=0.094587, e_P_bar=5.864614, e_R_bar=5.894157
step=5330225, D_t=36.760821, c_t=3.233379, e_P=0.473863, e_R=0.050585, e_P_bar=8.214005, e_R_bar=2.460033
step=5332713, D_t=335.119226, c_t=5.322322, e_P=0.973095, e_R=0.281809, e_P_bar=17.918592, e_R_bar=18.685891
step=5341583, D_t=113.621918, c_t=3.862343, e_P=0.723277, e_R=0.020768, e_P_bar=15.072969, e_R_bar=0.222376
step=5345755, D_t=33.875387, c_t=3.097652, e_P=0.302369, e_R=0.116696, e_P_bar=5.308765, e_R_bar=6.290293
step=5346775, D_t=295.983138, c_t=4.564114, e_P=1.441004, e_R=0.281892, e_P_bar=20.080002, e_R_bar=13.738988
step=5349064, D_t=103.346239, c_t=3.461357, e_P=0.907946, e_R=0.062166, e_P_bar=14.247636, e_R_bar=1.922847
step=5351033, D_t=40.845338, c_t=3.315866, e_P=0.151055, e_R=0.174167, e_P_bar=1.278368, e_R_bar=8.947427
step=5356259, D_t=173.188718, c_t=4.074630, e_P=0.657289, e_R=0.209232, e_P_bar=13.416495, e_R_bar=12.898647
step=5364817, D_t=60.082592, c_t=3.119205, e_P=0.451190, e_R=0.004863, e_P_bar=10.961988, e_R_bar=-0.880147
step=5370031, D_t=48.157746, c_t=3.273187, e_P=0.176590, e_R=0.146752, e_P_bar=2.526720, e_R_bar=9.483205
step=5376307, D_t=273.285133, c_t=4.767637, e_P=0.913600, e_R=0.139679, e_P_bar=21.441225, e_R_bar=9.319019
step=5382214, D_t=172.263947, c_t=4.029159, e_P=0.765388, e_R=0.077936, e_P_bar=17.851473, e_R_bar=5.084566
step=5383403, D_t=306.457489, c_t=5.390292, e_P=0.883442, e_R=0.356123, e_P_bar=14.281716, e_R_bar=20.222452
step=5392118, D_t=150.238398, c_t=4.359864, e_P=0.807393, e_R=0.081522, e_P_bar=16.838761, e_R_bar=4.114963
step=5393526, D_t=36.329412, c_t=3.135101, e_P=0.193426, e_R=0.160127, e_P_bar=2.064171, e_R_bar=8.270310
step=5398017, D_t=185.112835, c_t=4.609490, e_P=0.272719, e_R=0.245246, e_P_bar=5.126039, e_R_bar=18.545873
step=5401115, D_t=145.057884, c_t=4.039827, e_P=0.292209, e_R=0.258102, e_P_bar=4.720362, e_R_bar=16.365633
step=5404030, D_t=50.186618, c_t=3.372673, e_P=0.435095, e_R=0.174852, e_P_bar=5.959021, e_R_bar=8.053776
step=5411007, D_t=32.559404, c_t=3.120266, e_P=0.357652, e_R=0.056343, e_P_bar=7.545233, e_R_bar=2.861514
step=5418030, D_t=8.311165, c_t=3.011160, e_P=0.132683, e_R=0.059490, e_P_bar=2.046280, e_R_bar=3.526339
step=5421012, D_t=48.639515, c_t=3.228668, e_P=0.368432, e_R=0.085101, e_P_bar=8.239376, e_R_bar=5.421413
step=5423637, D_t=57.041160, c_t=3.078820, e_P=0.509230, e_R=0.010176, e_P_bar=10.680933, e_R_bar=-0.382554
step=5425664, D_t=102.399886, c_t=3.084498, e_P=0.401467, e_R=0.201917, e_P_bar=6.302688, e_R_bar=12.848186
step=5429029, D_t=192.128416, c_t=3.747509, e_P=0.463587, e_R=0.238701, e_P_bar=10.146902, e_R_bar=16.771917
step=5433004, D_t=199.951906, c_t=3.407737, e_P=0.155794, e_R=0.227904, e_P_bar=3.106761, e_R_bar=19.754793
step=5435975, D_t=90.341699, c_t=3.500659, e_P=0.395129, e_R=0.135208, e_P_bar=9.245367, e_R_bar=9.757387
step=5439063, D_t=20.477161, c_t=3.049841, e_P=0.296182, e_R=0.067320, e_P_bar=5.130937, e_R_bar=3.824631
step=5441041, D_t=15.968256, c_t=3.021657, e_P=0.173598, e_R=0.112597, e_P_bar=2.045343, e_R_bar=5.268119
step=5445011, D_t=153.385542, c_t=3.037359, e_P=0.181105, e_R=0.240623, e_P_bar=3.933895, e_R_bar=17.067383
step=5447005, D_t=208.034831, c_t=3.956597, e_P=0.317786, e_R=0.254087, e_P_bar=6.212397, e_R_bar=19.428736
step=5452034, D_t=42.750070, c_t=3.046068, e_P=0.381065, e_R=0.072041, e_P_bar=8.063053, e_R_bar=4.526291
step=5454111, D_t=26.345531, c_t=3.092640, e_P=0.256283, e_R=0.088237, e_P_bar=4.696099, e_R_bar=5.535135
step=5457053, D_t=18.609260, c_t=3.101202, e_P=0.245535, e_R=0.063271, e_P_bar=4.876690, e_R_bar=3.665572
step=5461064, D_t=21.038013, c_t=3.025914, e_P=0.308292, e_R=0.050609, e_P_bar=5.834748, e_R_bar=2.834032
step=5464520, D_t=63.882749, c_t=3.531547, e_P=0.490168, e_R=0.028098, e_P_bar=11.241447, e_R_bar=1.181252
step=5467418, D_t=144.242081, c_t=3.240119, e_P=1.185858, e_R=0.002619, e_P_bar=16.984822, e_R_bar=-0.797834
step=5472134, D_t=235.453647, c_t=3.570019, e_P=0.904291, e_R=0.152541, e_P_bar=19.700830, e_R_bar=9.098603
step=5475557, D_t=167.108890, c_t=3.028057, e_P=0.291958, e_R=0.244167, e_P_bar=4.884360, e_R_bar=17.617060
step=5478148, D_t=224.597981, c_t=3.669811, e_P=0.913464, e_R=0.084224, e_P_bar=20.576339, e_R_bar=5.080376
step=5482628, D_t=129.285490, c_t=3.444298, e_P=0.382933, e_R=0.183767, e_P_bar=8.349580, e_R_bar=13.742471
step=5499363, D_t=25.092861, c_t=3.134616, e_P=0.252934, e_R=0.113374, e_P_bar=3.862145, e_R_bar=5.938818
step=5501030, D_t=5.721913, c_t=3.000702, e_P=0.183276, e_R=0.051900, e_P_bar=2.411117, e_R_bar=2.372834
step=5504029, D_t=25.180127, c_t=3.073354, e_P=0.153672, e_R=0.095697, e_P_bar=2.485172, e_R_bar=6.647118
step=5510027, D_t=73.386472, c_t=3.289951, e_P=0.427345, e_R=0.041014, e_P_bar=11.814849, e_R_bar=2.679980
step=5515014, D_t=42.424419, c_t=3.353837, e_P=0.140407, e_R=0.112909, e_P_bar=2.877296, e_R_bar=8.750429
step=5518544, D_t=81.026639, c_t=3.073776, e_P=0.389957, e_R=0.104221, e_P_bar=9.370381, e_R_bar=8.616800
step=5524425, D_t=246.585920, c_t=3.126821, e_P=0.959062, e_R=0.114837, e_P_bar=21.461811, e_R_bar=5.706356
step=5526897, D_t=70.635819, c_t=3.086077, e_P=0.238243, e_R=0.190347, e_P_bar=3.173054, e_R_bar=11.454404
step=5528547, D_t=41.836717, c_t=3.015109, e_P=0.207218, e_R=0.128465, e_P_bar=3.606507, e_R_bar=8.406339
step=5546889, D_t=306.373161, c_t=3.423143, e_P=1.461085, e_R=0.553424, e_P_bar=16.372311, e_R_bar=18.565930
step=5551357, D_t=354.651933, c_t=4.038958, e_P=1.858534, e_R=0.393101, e_P_bar=22.742838, e_R_bar=13.858831
step=5560049, D_t=42.651074, c_t=3.214828, e_P=0.214482, e_R=0.122248, e_P_bar=4.349844, e_R_bar=8.147454
step=5564056, D_t=55.726728, c_t=3.243286, e_P=0.295504, e_R=0.114564, e_P_bar=6.838087, e_R_bar=8.043259
step=5566104, D_t=40.139419, c_t=3.190171, e_P=0.119209, e_R=0.121100, e_P_bar=1.758519, e_R_bar=8.785582
step=5568494, D_t=10.677530, c_t=3.005799, e_P=0.055836, e_R=0.060849, e_P_bar=0.267761, e_R_bar=4.613390
step=5572624, D_t=20.835306, c_t=3.039497, e_P=0.257659, e_R=0.012963, e_P_bar=6.455144, e_R_bar=0.041565
step=5575901, D_t=283.135744, c_t=4.221588, e_P=0.335362, e_R=0.272993, e_P_bar=7.120690, e_R_bar=22.706106
step=5580793, D_t=18.768921, c_t=3.045759, e_P=0.108736, e_R=0.091914, e_P_bar=1.513026, e_R_bar=5.937053
step=5584039, D_t=65.316981, c_t=3.134407, e_P=0.285789, e_R=0.189847, e_P_bar=4.336885, e_R_bar=10.574752
step=5592040, D_t=15.477604, c_t=3.009177, e_P=0.127736, e_R=0.108746, e_P_bar=2.029120, e_R_bar=5.180529
step=5594743, D_t=20.116628, c_t=3.097058, e_P=0.102671, e_R=0.095334, e_P_bar=1.250746, e_R_bar=6.218431
step=5620519, D_t=286.591474, c_t=3.010680, e_P=1.127047, e_R=0.126226, e_P_bar=23.104417, e_R_bar=6.274462
step=5622296, D_t=17.606464, c_t=3.009429, e_P=0.533083, e_R=0.070941, e_P_bar=5.758421, e_R_bar=1.433010
step=5639604, D_t=155.497259, c_t=3.382131, e_P=0.996925, e_R=0.773811, e_P_bar=9.970011, e_R_bar=14.546250
step=5645504, D_t=167.039820, c_t=3.528741, e_P=1.167208, e_R=0.194987, e_P_bar=17.488776, e_R_bar=5.312470
step=5648164, D_t=22.832565, c_t=3.033731, e_P=0.356899, e_R=0.097133, e_P_bar=5.590030, e_R_bar=3.796932
step=5649763, D_t=306.118883, c_t=3.271207, e_P=1.076369, e_R=0.129596, e_P_bar=23.388696, e_R_bar=8.075065
step=5660079, D_t=99.855363, c_t=3.424057, e_P=0.578184, e_R=0.020224, e_P_bar=14.117809, e_R_bar=0.631027
step=5663864, D_t=43.895089, c_t=3.150833, e_P=0.139306, e_R=0.105793, e_P_bar=2.696672, e_R_bar=8.973190
step=5666271, D_t=343.888315, c_t=4.265519, e_P=1.034039, e_R=0.103759, e_P_bar=25.253929, e_R_bar=7.072178
step=5670491, D_t=53.883646, c_t=3.233499, e_P=0.147136, e_R=0.137493, e_P_bar=2.607286, e_R_bar=10.048351
step=5673707, D_t=252.271470, c_t=3.469815, e_P=0.731598, e_R=0.126089, e_P_bar=20.170017, e_R_bar=9.885007
step=5678171, D_t=222.666676, c_t=4.085815, e_P=0.602396, e_R=0.199715, e_P_bar=12.925931, e_R_bar=16.680937
step=5684017, D_t=41.392606, c_t=3.322498, e_P=0.147468, e_R=0.099991, e_P_bar=3.556108, e_R_bar=8.374921
step=5686015, D_t=83.178088, c_t=3.059127, e_P=0.173904, e_R=0.161279, e_P_bar=3.134307, e_R_bar=12.511287
step=5688590, D_t=38.337853, c_t=3.026524, e_P=0.202758, e_R=0.105705, e_P_bar=3.798221, e_R_bar=7.889818
step=5690443, D_t=72.093429, c_t=3.290761, e_P=0.510960, e_R=0.090728, e_P_bar=10.663364, e_R_bar=5.520826
step=5696056, D_t=17.844829, c_t=3.049590, e_P=0.158024, e_R=0.115541, e_P_bar=2.170444, e_R_bar=5.565863
step=5698953, D_t=50.271513, c_t=3.419098, e_P=0.275239, e_R=0.104819, e_P_bar=5.910805, e_R_bar=8.099717
step=5706020, D_t=65.032062, c_t=3.287835, e_P=0.448602, e_R=0.038931, e_P_bar=11.247983, e_R_bar=1.883350
step=5707048, D_t=19.550329, c_t=3.088351, e_P=0.169644, e_R=0.104378, e_P_bar=2.180868, e_R_bar=5.860416
step=5710306, D_t=13.371214, c_t=3.012298, e_P=0.259537, e_R=0.006669, e_P_bar=5.171308, e_R_bar=-0.497271
step=5712232, D_t=14.187166, c_t=3.022103, e_P=0.223908, e_R=0.083987, e_P_bar=3.323155, e_R_bar=4.163049
step=5716332, D_t=154.760927, c_t=3.085527, e_P=0.712336, e_R=0.076511, e_P_bar=16.680572, e_R_bar=5.592886
step=5720955, D_t=188.260967, c_t=3.021494, e_P=0.636460, e_R=0.178721, e_P_bar=14.854781, e_R_bar=12.484287
step=5722047, D_t=30.338271, c_t=3.125201, e_P=0.383849, e_R=0.150343, e_P_bar=4.534654, e_R_bar=6.333518
